"ctd_file","cruise","event","lat","lon","trip","id","date","time","dens1","oxy1","theta1","sal1","scan","temp1","pressure","cond1","bottle","dens2","oxy2","theta2","sal2","temp2","cond2","fluor1","fluor2","ph","opt_phase","opt_temp"
66601," BCD2000666",1,44.2667,-63.3167,5,213325," ""Jan 10 2000"""," ""16:26:01""",24.726,6.40923,,30.9251,,3.575,30,,5,,,,,,,0.7755,"","","",""
66601," BCD2000666",1,44.2667,-63.3167,6,213326," ""Jan 10 2000"""," ""16:26:01""",24.793,6.38284,,30.984,,3.8652,40,,6,,,,,,,0.7033,"","","",""
66601," BCD2000666",1,44.2667,-63.3167,7,213327," ""Jan 10 2000"""," ""16:26:01""",25.172,6.09743,,31.7295,,6.2324,50,,7,,,,,,,0.6299,"","","",""
66601," BCD2000666",1,44.2667,-63.3167,8,213328," ""Jan 10 2000"""," ""16:26:01""",25.972,5.23912,,32.338,,4.4664,75,,8,,,,,,,0.3975,"","","",""
66601," BCD2000666",1,44.2667,-63.3167,9,213329," ""Jan 10 2000"""," ""16:26:01""",26.419,4.86837,,32.6889,,3.9598,100,,9,,,,,,,0.3646,"","","",""
66601," BCD2000666",1,44.2667,-63.3167,10,213330," ""Jan 10 2000"""," ""16:26:01""",26.929,-99,,33.4886,,6.3183,132.5,,10,,,,,,,0.3667,"","","",""
66602," BCD2000666",2,44.2667,-63.3167,1,213331," ""Jan 31 2000"""," ""16:29:31""",10.194,8.25683,,12.7542,,1.4699,1,,1,,,,,,,0.00733,"","","",""
66602," BCD2000666",2,44.2667,-63.3167,2,213332," ""Jan 31 2000"""," ""16:29:31""",24.702,6.71469,,30.8383,,1.3835,5,,2,,,,,,,0.8976,"","","",""
66602," BCD2000666",2,44.2667,-63.3167,3,213333," ""Jan 31 2000"""," ""16:29:31""",24.726,6.71242,,30.8383,,1.3836,10,,3,,,,,,,0.907,"","","",""
66602," BCD2000666",2,44.2667,-63.3167,4,213334," ""Jan 31 2000"""," ""16:29:31""",24.776,6.71712,,30.8418,,1.3854,20,,4,,,,,,,0.9706,"","","",""
66602," BCD2000666",2,44.2667,-63.3167,5,213335," ""Jan 31 2000"""," ""16:29:31""",24.897,6.71057,,30.9663,,1.801,30,,5,,,,,,,0.842,"","","",""
66602," BCD2000666",2,44.2667,-63.3167,6,213336," ""Jan 31 2000"""," ""16:29:31""",25.097,6.57725,,31.1949,,2.2336,40,,6,,,,,,,0.6549,"","","",""
66602," BCD2000666",2,44.2667,-63.3167,7,213337," ""Jan 31 2000"""," ""16:29:31""",25.173,6.53707,,31.2389,,2.3161,50,,7,,,,,,,0.6471,"","","",""
66602," BCD2000666",2,44.2667,-63.3167,8,213338," ""Jan 31 2000"""," ""16:29:31""",25.664,6.08755,,31.8084,,3.3055,75,,8,,,,,,,0.5282,"","","",""
66602," BCD2000666",2,44.2667,-63.3167,9,213339," ""Jan 31 2000"""," ""16:29:31""",26.136,5.52662,,32.4089,,4.5484,100,,9,,,,,,,0.5454,"","","",""
66602," BCD2000666",2,44.2667,-63.3167,10,213340," ""Jan 31 2000"""," ""16:29:31""",27.058,5.61983,,33.7467,,7.1153,140,,10,,,,,,,0.3901,"","","",""
