"ctd_file","cruise","event","lat","lon","trip","id","date","time","dens1","oxy1","theta1","sal1","scan","temp1","pressure","cond1","bottle","dens2","oxy2","theta2","sal2","temp2","cond2","fluor1","fluor2","ph","opt_phase","opt_temp"
166608," BCD2001666",8,44.2667,-63.3167,1,234761," ""Oct 12 2001"""," ""13:23:08""",23.2766,6.33238,,31.1298,,13.8633,1,,1,,,,,,,0,"","","",""
166608," BCD2001666",8,44.2667,-63.3167,2,234762," ""Oct 12 2001"""," ""13:23:08""",23.1399,5.96796,,31.0154,,13.8564,5,,2,,,,,,,2.644,"","","",""
166608," BCD2001666",8,44.2667,-63.3167,3,234763," ""Oct 12 2001"""," ""13:23:08""",23.1416,5.98356,,31.0178,,13.8603,10,,3,,,,,,,3.442,"","","",""
166608," BCD2001666",8,44.2667,-63.3167,4,234764," ""Oct 12 2001"""," ""13:23:08""",23.9806,5.50352,,31.3076,,10.3965,20,,4,,,,,,,2.212,"","","",""
166608," BCD2001666",8,44.2667,-63.3167,5,234765," ""Oct 12 2001"""," ""13:23:08""",24.754,5.67678,,31.6003,,6.894,30,,5,,,,,,,0.6154,"","","",""
166608," BCD2001666",8,44.2667,-63.3167,6,234766," ""Oct 12 2001"""," ""13:23:08""",25.4515,5.8118,,32.0403,,3.8439,40,,6,,,,,,,0.5652,"","","",""
166608," BCD2001666",8,44.2667,-63.3167,7,234767," ""Oct 12 2001"""," ""13:23:08""",25.6624,5.95086,,32.1614,,2.4818,50,,7,,,,,,,0.4076,"","","",""
166608," BCD2001666",8,44.2667,-63.3167,8,234768," ""Oct 12 2001"""," ""13:23:08""",26.0469,5.88665,,32.6286,,2.309,75,,8,,,,,,,0.3228,"","","",""
166608," BCD2001666",8,44.2667,-63.3167,9,234769," ""Oct 12 2001"""," ""13:23:08""",26.253,5.82451,,33.0484,,3.709,100,,9,,,,,,,0.3277,"","","",""
166608," BCD2001666",8,44.2667,-63.3167,10,234770," ""Oct 12 2001"""," ""13:23:08""",26.5247,5.18871,,33.6458,,5.7415,140,,10,,,,,,,0.3223,"","","",""
166609," BCD2001666",9,44.2667,-63.3167,1,234771," ""Nov 23 2001"""," ""13:34:59""",23.1238,7.6958,,26.971,,8.7873,1,,1,,,,,,,0,"","","",""
166609," BCD2001666",9,44.2667,-63.3167,2,234772," ""Nov 23 2001"""," ""13:34:59""",23.5993,6.36256,,30.4633,,8.7947,5,,2,,,,,,,1.207,"","","",""
166609," BCD2001666",9,44.2667,-63.3167,3,234773," ""Nov 23 2001"""," ""13:34:59""",23.6002,6.38592,,30.463,,8.7952,10,,3,,,,,,,1.455,"","","",""
166609," BCD2001666",9,44.2667,-63.3167,4,234774," ""Nov 23 2001"""," ""13:34:59""",23.6084,6.38207,,30.4866,,8.8533,20,,4,,,,,,,1.585,"","","",""
166609," BCD2001666",9,44.2667,-63.3167,5,234775," ""Nov 23 2001"""," ""13:34:59""",23.6195,6.37877,,30.5174,,8.9102,30,,5,,,,,,,1.501,"","","",""
166609," BCD2001666",9,44.2667,-63.3167,6,234776," ""Nov 23 2001"""," ""13:34:59""",23.7713,6.3096,,30.733,,9.103,40,,6,,,,,,,0.8738,"","","",""
166609," BCD2001666",9,44.2667,-63.3167,7,234777," ""Nov 23 2001"""," ""13:34:59""",24.7569,5.92028,,31.5299,,6.4177,50,,7,,,,,,,0.4683,"","","",""
166609," BCD2001666",9,44.2667,-63.3167,8,234778," ""Nov 23 2001"""," ""13:34:59""",25.7074,5.63213,,32.2672,,2.9569,75,,8,,,,,,,0.3663,"","","",""
166609," BCD2001666",9,44.2667,-63.3167,9,234779," ""Nov 23 2001"""," ""13:34:59""",25.8351,5.78175,,32.3909,,2.5925,100,,9,,,,,,,0.3296,"","","",""
166609," BCD2001666",9,44.2667,-63.3167,10,234780," ""Nov 23 2001"""," ""13:34:59""",25.9953,5.77146,,32.6093,,2.8507,140,,10,,,,,,,0.3371,"","","",""
166600," BCD2001666",5,44.2667,-63.3167,1,234731," ""Aug 15 2001"""," ""12:54:19""",22.327,4.80966,,30.8841,,17.1468,1,,1,,,,,,,0,"","","",""
166600," BCD2001666",5,44.2667,-63.3167,2,234732," ""Aug 15 2001"""," ""12:54:19""",22.5402,4.82553,,31.0217,,16.6561,5,,2,,,,,,,0,"","","",""
166600," BCD2001666",5,44.2667,-63.3167,3,234733," ""Aug 15 2001"""," ""12:54:19""",23.1581,4.62421,,31.2472,,14.2478,10,,3,,,,,,,0,"","","",""
166600," BCD2001666",5,44.2667,-63.3167,4,234734," ""Aug 15 2001"""," ""12:54:19""",24.9363,5.82816,,31.5325,,4.5605,20,,4,,,,,,,0,"","","",""
166600," BCD2001666",5,44.2667,-63.3167,5,234735," ""Aug 15 2001"""," ""12:54:19""",25.2227,6.03634,,31.6929,,3.2557,30,,5,,,,,,,0,"","","",""
166600," BCD2001666",5,44.2667,-63.3167,6,234736," ""Aug 15 2001"""," ""12:54:19""",25.4154,5.92805,,31.8465,,2.6132,40,,6,,,,,,,0,"","","",""
166600," BCD2001666",5,44.2667,-63.3167,7,234737," ""Aug 15 2001"""," ""12:54:19""",25.6129,5.77741,,32.0676,,2.1372,50,,7,,,,,,,0,"","","",""
166600," BCD2001666",5,44.2667,-63.3167,8,234738," ""Aug 15 2001"""," ""12:54:19""",25.9515,5.47167,,32.5264,,2.6057,75,,8,,,,,,,0,"","","",""
166600," BCD2001666",5,44.2667,-63.3167,9,234739," ""Aug 15 2001"""," ""12:54:19""",26.3747,4.40475,,33.3457,,4.797,100,,9,,,,,,,0,"","","",""
166600," BCD2001666",5,44.2667,-63.3167,10,234740," ""Aug 15 2001"""," ""12:54:19""",26.6977,3.06331,,34.18,,7.5401,140,,10,,,,,,,0,"","","",""
166601," BCD2001666",1,44.2667,-63.3167,1,213381," ""Jan 05 2001"""," ""15:27:43""",24.551,1.63467,,30.7561,,2.3606,2.5,,1,,,,,,,0.7647,"","","",""
166601," BCD2001666",1,44.2667,-63.3167,2,213382," ""Jan 05 2001"""," ""15:27:43""",24.521,1.66825,,30.7236,,2.3639,5,,2,,,,,,,0.7285,"","","",""
166601," BCD2001666",1,44.2667,-63.3167,3,213383," ""Jan 05 2001"""," ""15:27:43""",24.5169,2.11239,,30.7181,,2.3673,10,,3,,,,,,,0.8403,"","","",""
166601," BCD2001666",1,44.2667,-63.3167,4,213384," ""Jan 05 2001"""," ""15:27:43""",24.4875,2.84035,,30.6879,,2.4337,20,,4,,,,,,,0.9069,"","","",""
166601," BCD2001666",1,44.2667,-63.3167,5,213385," ""Jan 05 2001"""," ""15:27:43""",24.6041,8.42284,,30.8609,,2.6752,30,,5,,,,,,,0.6639,"","","",""
166601," BCD2001666",1,44.2667,-63.3167,6,213386," ""Jan 05 2001"""," ""15:27:43""",24.6452,20.16202,,30.9214,,2.8254,40,,6,,,,,,,0.6205,"","","",""
166601," BCD2001666",1,44.2667,-63.3167,7,213387," ""Jan 05 2001"""," ""15:27:43""",24.6698,13.60034,,30.9605,,2.9166,50,,7,,,,,,,0.5714,"","","",""
166601," BCD2001666",1,44.2667,-63.3167,8,213388," ""Jan 05 2001"""," ""15:27:43""",24.8009,8.81307,,31.1397,,2.9603,75,,8,,,,,,,0.567,"","","",""
166601," BCD2001666",1,44.2667,-63.3167,9,213389," ""Jan 05 2001"""," ""15:27:43""",25.1267,7.84297,,31.6081,,3.3443,100,,9,,,,,,,0.5055,"","","",""
166601," BCD2001666",1,44.2667,-63.3167,10,213390," ""Jan 05 2001"""," ""15:27:43""",26.1761,6.00231,,33.0436,,4.5509,140,,10,,,,,,,0.3935,"","","",""
166602," BCD2001666",2,44.2667,-63.3167,1,234701," ""Jan 20 2001"""," ""14:37:45""",24.5575,8.91652,,29.097,,1.0464,1,,1,,,,,,,0,"","","",""
166602," BCD2001666",2,44.2667,-63.3167,2,234702," ""Jan 20 2001"""," ""14:37:45""",24.8343,7.87081,,31.0084,,1.0483,5,,2,,,,,,,0.8926,"","","",""
166602," BCD2001666",2,44.2667,-63.3167,3,234703," ""Jan 20 2001"""," ""14:37:45""",24.8376,7.80178,,31.0134,,1.0641,10,,3,,,,,,,0.9928,"","","",""
166602," BCD2001666",2,44.2667,-63.3167,4,234704," ""Jan 20 2001"""," ""14:37:45""",24.8495,7.77699,,31.0581,,1.1591,20,,4,,,,,,,0.9691,"","","",""
166602," BCD2001666",2,44.2667,-63.3167,5,234705," ""Jan 20 2001"""," ""14:37:45""",25.0753,7.68343,,31.4033,,1.8555,30,,5,,,,,,,0.9272,"","","",""
166602," BCD2001666",2,44.2667,-63.3167,6,234706," ""Jan 20 2001"""," ""14:37:45""",25.1369,7.36308,,31.5044,,2.4775,40,,6,,,,,,,0.577,"","","",""
166602," BCD2001666",2,44.2667,-63.3167,7,234707," ""Jan 20 2001"""," ""14:37:45""",25.1642,7.34617,,31.536,,2.4326,50,,7,,,,,,,0.5988,"","","",""
166602," BCD2001666",2,44.2667,-63.3167,8,234708," ""Jan 20 2001"""," ""14:37:45""",25.238,7.08506,,31.6371,,2.5896,75,,8,,,,,,,0.5591,"","","",""
166602," BCD2001666",2,44.2667,-63.3167,9,234709," ""Jan 20 2001"""," ""14:37:45""",25.2941,6.8375,,31.7224,,2.6798,100,,9,,,,,,,0.5013,"","","",""
166602," BCD2001666",2,44.2667,-63.3167,10,234710," ""Jan 20 2001"""," ""14:37:45""",25.8252,5.62664,,32.4583,,3.7884,140,,10,,,,,,,0.4204,"","","",""
166603," BCD2001666",3,44.2667,-63.3167,1,234711," ""Mar 30 2001"""," ""16:36:54""",25.2164,0.97717,,31.4159,,0.2211,2,,1,,,,,,,0.00733,"","","",""
166603," BCD2001666",3,44.2667,-63.3167,2,234712," ""Mar 30 2001"""," ""16:36:54""",24.9659,1.4106,,31.112,,0.0979,5,,2,,,,,,,0.5291,"","","",""
166603," BCD2001666",3,44.2667,-63.3167,3,234713," ""Mar 30 2001"""," ""16:36:54""",24.9798,1.65988,,31.1322,,0.0388,10,,3,,,,,,,0.7967,"","","",""
166603," BCD2001666",3,44.2667,-63.3167,4,234714," ""Mar 30 2001"""," ""16:36:54""",25.3202,3.60978,,31.5454,,-9e-04,20,,4,,,,,,,0.8319,"","","",""
166603," BCD2001666",3,44.2667,-63.3167,5,234715," ""Mar 30 2001"""," ""16:36:54""",25.3836,4.2687,,31.6436,,0.2247,30,,5,,,,,,,0.8468,"","","",""
166603," BCD2001666",3,44.2667,-63.3167,6,234716," ""Mar 30 2001"""," ""16:36:54""",25.4629,4.47726,,31.759,,0.5632,40,,6,,,,,,,0.8704,"","","",""
166603," BCD2001666",3,44.2667,-63.3167,7,234717," ""Mar 30 2001"""," ""16:36:54""",25.5332,5.81663,,31.8518,,0.9282,50,,7,,,,,,,1.253,"","","",""
166603," BCD2001666",3,44.2667,-63.3167,8,234718," ""Mar 30 2001"""," ""16:36:54""",25.7226,5.58909,,32.1417,,1.4338,75,,8,,,,,,,0.9795,"","","",""
166603," BCD2001666",3,44.2667,-63.3167,9,234719," ""Mar 30 2001"""," ""16:36:54""",25.8743,5.70492,,32.4137,,2.3328,100,,9,,,,,,,1.513,"","","",""
166603," BCD2001666",3,44.2667,-63.3167,10,234720," ""Mar 30 2001"""," ""16:36:54""",26.6305,4.56491,,34.2012,,7.9715,140,,10,,,,,,,0.6294,"","","",""
166604," BCD2001666",4,44.2667,-63.3167,1,234721," ""Apr 10 2001"""," ""13:38:28""",25.3549,4.47563,,31.6754,,1.2783,2.5,,1,,,,,,,3.776,"","","",""
166604," BCD2001666",4,44.2667,-63.3167,2,234722," ""Apr 10 2001"""," ""13:38:28""",25.4626,4.35285,,31.8077,,1.2768,5,,2,,,,,,,3.358,"","","",""
166604," BCD2001666",4,44.2667,-63.3167,3,234723," ""Apr 10 2001"""," ""13:38:28""",25.4632,4.99027,,31.8087,,1.2758,10,,3,,,,,,,4.584,"","","",""
166604," BCD2001666",4,44.2667,-63.3167,4,234724," ""Apr 10 2001"""," ""13:38:28""",25.4637,6.35569,,31.8101,,1.2769,20,,4,,,,,,,3.725,"","","",""
166604," BCD2001666",4,44.2667,-63.3167,5,234725," ""Apr 10 2001"""," ""13:38:28""",25.4653,6.78689,,31.8139,,1.3101,30,,5,,,,,,,3.531,"","","",""
166604," BCD2001666",4,44.2667,-63.3167,6,234726," ""Apr 10 2001"""," ""13:38:28""",25.4859,7.3164,,31.8356,,1.257,40,,6,,,,,,,4.086,"","","",""
166604," BCD2001666",4,44.2667,-63.3167,7,234727," ""Apr 10 2001"""," ""13:38:28""",25.5001,7.11995,,31.8582,,1.3402,50,,7,,,,,,,3.356,"","","",""
166604," BCD2001666",4,44.2667,-63.3167,8,234728," ""Apr 10 2001"""," ""13:38:28""",25.629,6.81858,,32.0371,,1.3982,75,,8,,,,,,,1.446,"","","",""
166604," BCD2001666",4,44.2667,-63.3167,9,234729," ""Apr 10 2001"""," ""13:38:28""",25.7786,6.76135,,32.2541,,1.9358,100,,9,,,,,,,0.9281,"","","",""
166604," BCD2001666",4,44.2667,-63.3167,10,234730," ""Apr 10 2001"""," ""13:38:28""",26.002,6.31184,,32.6843,,3.0532,140,,10,,,,,,,0.5534,"","","",""
166606," BCD2001666",6,44.2667,-63.3167,1,234741," ""Aug 30 2001"""," ""12:58:00""",21.7733,4.40997,,30.753,,19.0253,1,,1,,,,,,,0.1725,"","","",""
166606," BCD2001666",6,44.2667,-63.3167,2,234742," ""Aug 30 2001"""," ""12:58:00""",21.7845,4.45528,,30.7571,,18.997,5,,2,,,,,,,0.2285,"","","",""
166606," BCD2001666",6,44.2667,-63.3167,3,234743," ""Aug 30 2001"""," ""12:58:00""",22.1711,4.58208,,30.8932,,17.8371,10,,3,,,,,,,0.2881,"","","",""
166606," BCD2001666",6,44.2667,-63.3167,4,234744," ""Aug 30 2001"""," ""12:58:00""",24.0208,4.83692,,31.4136,,10.9729,20,,4,,,,,,,0.3961,"","","",""
166606," BCD2001666",6,44.2667,-63.3167,5,234745," ""Aug 30 2001"""," ""12:58:00""",25.0779,5.57628,,31.6839,,4.8618,30,,5,,,,,,,0.4111,"","","",""
166606," BCD2001666",6,44.2667,-63.3167,6,234746," ""Aug 30 2001"""," ""12:58:00""",25.6149,5.69174,,32.3175,,4.3817,40,,6,,,,,,,0.2674,"","","",""
166606," BCD2001666",6,44.2667,-63.3167,7,234747," ""Aug 30 2001"""," ""12:58:00""",25.8697,5.31554,,32.3854,,2.4453,50,,7,,,,,,,0.2306,"","","",""
166606," BCD2001666",6,44.2667,-63.3167,8,234748," ""Aug 30 2001"""," ""12:58:00""",26.1066,5.29838,,32.7698,,2.9994,75,,8,,,,,,,0.219,"","","",""
166606," BCD2001666",6,44.2667,-63.3167,9,234749," ""Aug 30 2001"""," ""12:58:00""",26.3549,4.54022,,33.2511,,4.4468,100,,9,,,,,,,0.2032,"","","",""
166606," BCD2001666",6,44.2667,-63.3167,10,234750," ""Aug 30 2001"""," ""12:58:00""",26.6749,3.43719,,34.1116,,7.3159,140,,10,,,,,,,0.2026,"","","",""
