"ctd_file","cruise","event","lat","lon","trip","id","date","time","dens1","oxy1","theta1","sal1","scan","temp1","pressure","cond1","bottle","dens2","oxy2","theta2","sal2","temp2","cond2","fluor1","fluor2","ph","opt_phase","opt_temp"
766820," BCD2007668",4,47.783333,-64.033333,5,295305," ""Jun 07 2007"""," ""13:11:13""",24.7749,5.25292,,31.0001,3855,1.9055,40.727,2.751542,5,,,,,,,0.575,"","","",""
766820," BCD2007668",4,47.783333,-64.033333,4,295304," ""Jun 07 2007"""," ""13:11:38""",25.0207,5.21254,,31.2202,4049,0.745,50.59,2.677994,4,,,,,,,0.61,"","","",""
766820," BCD2007668",4,47.783333,-64.033333,3,295303," ""Jun 07 2007"""," ""13:12:04""",25.4963,5.0753,,31.7641,4260,-0.0388,60.927,2.658571,3,,,,,,,0.491,"","","",""
766820," BCD2007668",4,47.783333,-64.033333,2,295302," ""Jun 07 2007"""," ""13:12:29""",25.7966,4.80682,,32.1398,4464,0.0249,70.905,2.692643,2,,,,,,,0.387,"","","",""
766820," BCD2007668",4,47.783333,-64.033333,1,295301," ""Jun 07 2007"""," ""13:12:56""",26.0387,4.4599,,32.4633,4676,0.4141,81.028,2.74914,1,,,,,,,0.561,"","","",""
766820," BCD2007668",5,47.783333,-64.033333,10,295320," ""Jun 20 2007"""," ""13:07:42""",22.4211,4.6209,,29.3673,2976,10.8383,1.713,3.320572,10,,,,,,,0.77,"","","",""
766820," BCD2007668",5,47.783333,-64.033333,9,295319," ""Jun 20 2007"""," ""13:07:51""",22.5334,4.61382,,29.4401,3046,10.5037,5.524,3.30077,9,,,,,,,1.12,"","","",""
766820," BCD2007668",5,47.783333,-64.033333,8,295318," ""Jun 20 2007"""," ""13:08:04""",22.5879,4.63587,,29.5101,3151,10.5039,10.685,3.308086,8,,,,,,,1.56,"","","",""
766820," BCD2007668",5,47.783333,-64.033333,7,295317," ""Jun 20 2007"""," ""13:08:28""",23.2312,4.77878,,29.9038,3343,8.3124,20.578,3.168361,7,,,,,,,2.39,"","","",""
766820," BCD2007668",5,47.783333,-64.033333,6,295316," ""Jun 20 2007"""," ""13:08:54""",24.294,4.70922,,30.5225,3552,3.2304,30.497,2.816571,6,,,,,,,0.889,"","","",""
766820," BCD2007668",5,47.783333,-64.033333,5,295315," ""Jun 20 2007"""," ""13:09:19""",24.8094,4.76622,,31.0216,3745,1.6403,40.784,2.732347,5,,,,,,,0.599,"","","",""
766820," BCD2007668",5,47.783333,-64.033333,4,295314," ""Jun 20 2007"""," ""13:09:44""",25.0652,4.54622,,31.2656,3946,0.5909,50.697,2.669431,4,,,,,,,0.64,"","","",""
766820," BCD2007668",5,47.783333,-64.033333,3,295313," ""Jun 20 2007"""," ""13:10:08""",25.6697,4.41847,,31.9838,4141,0.0487,61.013,2.682234,3,,,,,,,0.504,"","","",""
766820," BCD2007668",5,47.783333,-64.033333,2,295312," ""Jun 20 2007"""," ""13:10:33""",25.8629,3.92268,,32.2273,4338,0.1184,71.29,2.706812,2,,,,,,,0.612,"","","",""
766820," BCD2007668",5,47.783333,-64.033333,1,295311," ""Jun 20 2007"""," ""13:10:57""",25.9428,3.79393,,32.3342,4536,0.2499,80.814,2.725965,1,,,,,,,0.657,"","","",""
766820," BCD2007668",6,47.783333,-64.033333,10,295330," ""Aug 15 2007"""," ""12:43:25""",20.8757,3.56112,,28.7008,3314,16.1553,1.881,3.687236,10,,,,,,,1.24,"","","",""
766820," BCD2007668",6,47.783333,-64.033333,9,295329," ""Aug 15 2007"""," ""12:43:33""",21.8657,3.60445,,29.6401,3377,14.9009,5.378,3.688726,9,,,,,,,1.51,"","","",""
766820," BCD2007668",6,47.783333,-64.033333,8,295328," ""Aug 15 2007"""," ""12:43:44""",22.5303,3.67158,,29.9737,3473,12.8585,10.471,3.552261,8,,,,,,,1.77,"","","",""
766820," BCD2007668",6,47.783333,-64.033333,7,295327," ""Aug 15 2007"""," ""12:44:07""",23.5108,3.70194,,30.5385,3653,9.7528,20.539,3.349137,7,,,,,,,2.42,"","","",""
766820," BCD2007668",6,47.783333,-64.033333,6,295326," ""Aug 15 2007"""," ""12:44:30""",25.2415,3.74553,,31.719,3835,3.2976,30.508,2.92196,6,,,,,,,0.682,"","","",""
766820," BCD2007668",6,47.783333,-64.033333,5,295325," ""Aug 15 2007"""," ""12:44:54""",25.5312,3.79658,,31.9746,4029,2.2387,40.724,2.856992,5,,,,,,,0.499,"","","",""
766820," BCD2007668",6,47.783333,-64.033333,4,295324," ""Aug 15 2007"""," ""12:45:18""",25.677,3.87195,,32.097,4223,1.5572,50.786,2.811843,4,,,,,,,0.474,"","","",""
766820," BCD2007668",6,47.783333,-64.033333,3,295323," ""Aug 15 2007"""," ""12:45:43""",25.8644,3.8534,,32.2615,4417,0.636,60.781,2.750623,3,,,,,,,0.362,"","","",""
766820," BCD2007668",6,47.783333,-64.033333,2,295322," ""Aug 15 2007"""," ""12:46:08""",25.9522,3.65706,,32.3681,4618,0.5986,71.019,2.756293,2,,,,,,,0.362,"","","",""
766820," BCD2007668",6,47.783333,-64.033333,1,295321," ""Aug 15 2007"""," ""12:46:27""",25.9721,3.53858,,32.3906,4774,0.5659,78.821,2.755725,1,,,,,,,0.421,"","","",""
766820," BCD2007668",7,47.783333,-64.033333,10,295340," ""Oct 23 2007"""," ""10:11:10""",22.7272,4.01615,,29.7041,519,10.5737,1.445,3.333086,10,,,,,,,1.85,"","","",""
766820," BCD2007668",7,47.783333,-64.033333,9,295339," ""Oct 23 2007"""," ""10:15:37""",22.7245,3.73532,,29.7026,2649,10.5832,5.588,3.333882,9,,,,,,,1.98,"","","",""
766820," BCD2007668",7,47.783333,-64.033333,8,295338," ""Oct 23 2007"""," ""10:15:49""",22.7247,3.73418,,29.7022,2750,10.5809,10.503,3.333849,8,,,,,,,2.05,"","","",""
766820," BCD2007668",7,47.783333,-64.033333,7,295337," ""Oct 23 2007"""," ""10:16:14""",22.8368,3.7339,,29.7733,2946,10.236,20.439,3.313012,7,,,,,,,1.71,"","","",""
766820," BCD2007668",7,47.783333,-64.033333,6,295336," ""Oct 23 2007"""," ""10:16:40""",24.3694,3.43817,,30.9792,3154,6.0671,30.337,3.084955,6,,,,,,,0.45,"","","",""
766820," BCD2007668",7,47.783333,-64.033333,5,295335," ""Oct 23 2007"""," ""10:17:06""",24.89,3.565,,31.4143,3361,4.461,40.42,2.991809,5,,,,,,,0.447,"","","",""
766820," BCD2007668",7,47.783333,-64.033333,4,295334," ""Oct 23 2007"""," ""10:17:32""",25.4163,3.52307,,31.8478,3570,2.419,51.026,2.861828,4,,,,,,,0.368,"","","",""
766820," BCD2007668",7,47.783333,-64.033333,3,295333," ""Oct 23 2007"""," ""10:17:54""",25.7888,3.42233,,32.2129,3748,1.2651,60.674,2.797742,3,,,,,,,0.336,"","","",""
766820," BCD2007668",7,47.783333,-64.033333,2,295332," ""Oct 23 2007"""," ""10:18:26""",25.8788,3.17193,,32.3022,4006,0.9626,70.765,2.780644,2,,,,,,,0.366,"","","",""
766820," BCD2007668",7,47.783333,-64.033333,1,295331," ""Oct 23 2007"""," ""10:18:40""",25.8845,3.10779,,32.3082,4120,0.9484,76.52,2.780217,1,,,,,,,0.449,"","","",""
766820," BCD2007668",8,47.783333,-64.033333,10,295350," ""Nov 20 2007"""," ""12:43:53""",23.3608,4.17299,,29.6847,1258,5.9538,1.063,2.957895,10,,,,,,,1.44,"","","",""
766820," BCD2007668",8,47.783333,-64.033333,9,295349," ""Nov 20 2007"""," ""12:48:31""",23.3605,3.97544,,29.6866,3483,5.9699,5.178,2.959499,9,,,,,,,1.44,"","","",""
766820," BCD2007668",8,47.783333,-64.033333,8,295348," ""Nov 20 2007"""," ""12:48:45""",23.4499,3.99263,,29.7991,3599,5.9642,10.478,2.969422,8,,,,,,,1.3,"","","",""
766820," BCD2007668",8,47.783333,-64.033333,7,295347," ""Nov 20 2007"""," ""12:49:11""",23.5273,3.97671,,29.8993,3809,5.9795,20.254,2.980088,7,,,,,,,1.31,"","","",""
766820," BCD2007668",8,47.783333,-64.033333,6,295346," ""Nov 20 2007"""," ""12:49:40""",23.8386,3.96322,,30.2525,4039,5.6952,30.572,2.989512,6,,,,,,,0.881,"","","",""
766820," BCD2007668",8,47.783333,-64.033333,5,295345," ""Nov 20 2007"""," ""12:50:08""",24.1198,4.00088,,30.5116,4261,4.9937,40.699,2.956556,5,,,,,,,0.602,"","","",""
766820," BCD2007668",8,47.783333,-64.033333,4,295344," ""Nov 20 2007"""," ""12:50:38""",24.2632,4.00784,,30.6667,4497,4.7955,50.779,2.9546,4,,,,,,,0.562,"","","",""
766820," BCD2007668",8,47.783333,-64.033333,3,295343," ""Nov 20 2007"""," ""12:51:06""",24.5278,3.97123,,30.9697,4727,4.5571,60.835,2.962107,3,,,,,,,0.503,"","","",""
766820," BCD2007668",8,47.783333,-64.033333,2,295342," ""Nov 20 2007"""," ""12:51:34""",25.1365,3.81931,,31.5798,4950,3.2328,70.865,2.906807,2,,,,,,,0.414,"","","",""
766820," BCD2007668",8,47.783333,-64.033333,1,295341," ""Nov 20 2007"""," ""12:52:01""",25.5417,3.30224,,31.9698,5162,2.0435,79.975,2.842428,1,,,,,,,0.527,"","","",""
766820," BCD2007668",1,47.783333,-64.033333,10,295280," ""Apr 26 2007"""," ""15:18:05""",24.962,5.3965,,31.1175,514,0.2517,1.527,2.629369,10,,,,,,,1.61,"","","",""
766820," BCD2007668",1,47.783333,-64.033333,9,295279," ""Apr 26 2007"""," ""15:22:20""",24.9545,5.8959,,31.1073,2560,0.2348,5.378,2.627426,9,,,,,,,2.25,"","","",""
766820," BCD2007668",1,47.783333,-64.033333,8,295278," ""Apr 26 2007"""," ""15:22:41""",24.9573,5.91131,,31.1098,2728,0.2175,10.474,2.626495,8,,,,,,,5,"","","",""
766820," BCD2007668",1,47.783333,-64.033333,7,295277," ""Apr 26 2007"""," ""15:23:21""",24.9589,5.92748,,31.1086,3046,0.1583,20.064,2.622204,7,,,,,,,5.24,"","","",""
766820," BCD2007668",1,47.783333,-64.033333,6,295276," ""Apr 26 2007"""," ""15:24:02""",25.0432,5.88317,,31.1825,3373,-0.4638,30.658,2.579996,6,,,,,,,4.88,"","","",""
766820," BCD2007668",1,47.783333,-64.033333,5,295275," ""Apr 26 2007"""," ""15:24:42""",25.0965,5.87739,,31.2311,3692,-0.8962,40.524,2.55065,5,,,,,,,4.31,"","","",""
766820," BCD2007668",1,47.783333,-64.033333,4,295274," ""Apr 26 2007"""," ""15:25:21""",25.1221,5.8499,,31.2621,4007,-0.9139,50.69,2.552022,4,,,,,,,5.09,"","","",""
766820," BCD2007668",1,47.783333,-64.033333,3,295273," ""Apr 26 2007"""," ""15:26:04""",25.1418,5.82948,,31.2855,4347,-0.9405,60.867,2.552149,3,,,,,,,4.2,"","","",""
766820," BCD2007668",1,47.783333,-64.033333,2,295272," ""Apr 26 2007"""," ""15:26:43""",25.1721,5.77239,,31.32,4657,-1.0247,70.776,2.548626,2,,,,,,,3.21,"","","",""
766820," BCD2007668",1,47.783333,-64.033333,1,295271," ""Apr 26 2007"""," ""15:27:25""",25.7793,5.32401,,32.0948,4993,-0.4284,80.8,2.653565,1,,,,,,,3.48,"","","",""
766820," BCD2007668",2,47.783333,-64.033333,10,295290," ""May 10 2007"""," ""13:17:43""",23.4324,6.30035,,29.5924,3221,4.5864,1.406,2.842324,10,,,,,,,0.755,"","","",""
766820," BCD2007668",2,47.783333,-64.033333,9,295289," ""May 10 2007"""," ""13:17:54""",23.5116,6.32311,,29.6525,3307,4.2565,5.824,2.822034,9,,,,,,,1.07,"","","",""
766820," BCD2007668",2,47.783333,-64.033333,8,295288," ""May 10 2007"""," ""13:18:07""",23.7563,6.35488,,29.8231,3416,2.9842,10.592,2.738086,8,,,,,,,6.26,"","","",""
766820," BCD2007668",2,47.783333,-64.033333,7,295287," ""May 10 2007"""," ""13:18:31""",24.0328,6.43665,,30.1001,3603,2.228,20.7,2.702936,7,,,,,,,18.4,"","","",""
766820," BCD2007668",2,47.783333,-64.033333,6,295286," ""May 10 2007"""," ""13:18:53""",24.5641,5.95783,,30.7486,3777,2.0444,30.397,2.741739,6,,,,,,,5.52,"","","",""
766820," BCD2007668",2,47.783333,-64.033333,5,295285," ""May 10 2007"""," ""13:19:17""",24.9716,6.36069,,31.1776,3973,1.0199,40.66,2.695839,5,,,,,,,6.88,"","","",""
766820," BCD2007668",2,47.783333,-64.033333,4,295284," ""May 10 2007"""," ""13:19:40""",25.1618,5.96517,,31.3179,4153,-0.7362,50.818,2.569926,4,,,,,,,3.12,"","","",""
766820," BCD2007668",2,47.783333,-64.033333,3,295283," ""May 10 2007"""," ""13:20:02""",25.2345,5.87602,,31.4088,4334,-0.7073,60.806,2.579387,3,,,,,,,3.56,"","","",""
766820," BCD2007668",2,47.783333,-64.033333,2,295282," ""May 10 2007"""," ""13:20:25""",25.3161,5.70127,,31.5067,4516,-0.7801,71.058,2.581476,2,,,,,,,1.59,"","","",""
766820," BCD2007668",2,47.783333,-64.033333,1,295281," ""May 10 2007"""," ""13:20:46""",25.8215,5.19027,,32.167,4687,-0.0406,80.45,2.689894,1,,,,,,,1.18,"","","",""
