"sdate","stime","vessel","id","depth","Chl_a_Holm-Hansen_F","Phaeo_Holm-HansenF","Chl_int_140m","Phaeo_int_140m","Chl_int_50m","Phaeo_int_50m","gmt_doy","O2_Electrode","o2_ml","o2_um","Salinity_Sal_PSS","NO2NO3_Tech_F","SiO4_Tech_F","PO4_Tech_F","NH3_Tech_F","NO2_Tech_F"
"21-Aug-2012","14:50","SAMBRO","306856",30,0.715166216436127,0.456752823563873,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.111,3.5435,0.528,0.39,0.091
"21-Aug-2012","14:50","SAMBRO","306855",40,0.476777477624085,0.310605627375916,NA,NA,NA,NA,NA,84.9201961952655,6.139,274.5,31.945,3.1635,2.7245,0.7615,0.406,0.261
"21-Aug-2012","14:50","SAMBRO","306854",50,0.610871143205858,0.634292836794142,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.837,4.2775,0.9055,1.3155,0.3105
"21-Aug-2012","14:50","SAMBRO","306853",75,0.0245026769731489,0.143274153026851,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.384,10.6705,1.1605,0.376,0.109
"21-Aug-2012","14:50","SAMBRO","306852",100,0.0192521033360456,0.0861461616639544,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.1415,13.8195,1.2705,0.3705,0.1105
"21-Aug-2012","14:50","SAMBRO","306851",140,0.00875095606183889,0.0364197289381611,NA,NA,NA,NA,NA,54.6418953533903,3.4455,154,34.758,17.2255,13.717,1.3525,0.3235,0.127
"25-Sep-2012","12:56","HUDSON","385269",2,0.178767522986168,0.107263886763832,30.9332136560212,23.1083296359788,27.3101843149919,15.6519330921331,269,97.7346344894198,5.3065,237,30.977,0.852,0.651,0.173,0.24,0.115
"25-Sep-2012","12:56","HUDSON","385268",10,0.175394550854353,0.114782241645647,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.861,0.529,0.1935,0.4885,0.126
"25-Sep-2012","12:56","HUDSON","385267",20,0.670468327908869,0.391583302091131,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.858,1.0285,0.3355,0.227,0.124
"25-Sep-2012","12:56","HUDSON","385266",30,0.879058474369406,0.494284150630594,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.862,1.4315,0.4865,0.2095,0.153
"25-Sep-2012","12:56","HUDSON","385265",40,0.804561993490643,0.403979516509357,NA,NA,NA,NA,NA,89.1944412267211,6.239,278.5,32.183,1.24,2.4175,0.6185,0.235,0.288
"25-Sep-2012","12:56","HUDSON","385264",51,0.205751300040684,0.204641592209317,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9675,4.463,0.8625,0.2485,0.2495
"25-Sep-2012","12:56","HUDSON","385263",61,0.0787586045565501,0.12128300044345,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.0245,7.6555,1.0195,0.32,0.242
"25-Sep-2012","12:56","HUDSON","385262",79,0.03150344182262,0.08464974817738,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.165,11.229,1.2295,0.282,0.2525
"25-Sep-2012","12:56","HUDSON","385261",101,0.0140015296989422,0.0526790053010578,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.353,13.687,1.311,0.4295,0.2515
"25-Sep-2012","12:56","HUDSON","385260",142,0.00875095606183889,0.0407216989381611,NA,NA,NA,NA,NA,52.5866034336005,3.371,150.5,34.496,16.055,16.574,1.4455,0.3325,0.261
"02-Oct-2012","00:01","HUDSON","385832",2,0.22598913283157,0.14709531466843,30.0827832769528,23.0755775549222,25.5314450354963,16.2491416050037,276,100.194310364949,5.5735,249,NA,0.412,1.246,0.167,0.4775,0.1265
"02-Oct-2012","00:01","HUDSON","385831",11,0.222616160699756,0.142177521300244,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4045,0.6505,0.171,0.4845,0.125
"02-Oct-2012","00:01","HUDSON","385830",20,0.229362104963385,0.131286194286615,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.407,0.675,0.182,0.4695,0.132
"02-Oct-2012","00:01","HUDSON","385829",31,1.14724580553295,0.665566459467046,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.419,1.5475,0.384,0.504,0.146
"02-Oct-2012","00:01","HUDSON","385828",41,0.744964808787632,0.500199171212368,NA,NA,NA,NA,NA,87.567686318736,6.04,270,NA,1.481,3.028,0.6235,0.5135,0.31
"02-Oct-2012","00:01","HUDSON","385827",51,0.168648606590724,0.208581223659276,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.437,5.3355,0.8505,0.464,0.1885
"02-Oct-2012","00:01","HUDSON","385826",61,0.0875095606183889,0.142645834381611,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.0825,7.51,0.955,0.5185,0.1785
"02-Oct-2012","00:01","HUDSON","385825",80,0.0507555451586656,0.0632466598413344,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.263,9.064,1.0725,0.4695,0.1755
"02-Oct-2012","00:01","HUDSON","385824",100,0.0227524857607811,0.0396260792392189,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.495,11.962,1.226,0.736,0.1805
"02-Oct-2012","00:01","HUDSON","385823",152,0.0227524857607811,0.0396260792392189,NA,NA,NA,NA,NA,52.1357161260607,3.2995,147.5,34.717,18.1065,17.1455,1.5015,0.656,0.2265
"15-Oct-2012","06:50","HUDSON","386411",3,0.357535045972335,0.148201649527665,42.8709085822823,28.2100599850927,37.9033769109032,19.4494461860968,289,99.3275701129854,5.8185,260,31.15,0.8265,0.594,0.18,0.2585,0.1455
"15-Oct-2012","06:50","HUDSON","386410",11,0.625770439381611,0.179923900618389,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8165,0.768,0.219,0.2205,0.133
"15-Oct-2012","06:50","HUDSON","386409",20,0.938655659072416,0.398064495927584,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.828,1.026,0.2595,0.3255,0.199
"15-Oct-2012","06:50","HUDSON","386408",31,1.20684299023596,0.715836684764036,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.004,1.6855,0.426,0.293,0.2145
"15-Oct-2012","06:50","HUDSON","386407",40,0.759864104963385,0.448677405036615,NA,NA,NA,NA,NA,91.0860843456003,6.2095,277.5,32.415,1.092,2.253,0.4845,0.2515,0.2435
"15-Oct-2012","06:50","HUDSON","386406",50,0.178767522986168,0.248206900263832,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8425,4.574,0.78,0.244,0.2445
"15-Oct-2012","06:50","HUDSON","386405",61,0.0875095606183889,0.149098789381611,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.594,7.0395,0.9435,0.288,0.2345
"15-Oct-2012","06:50","HUDSON","386404",81,0.0297532506102522,0.0756450143897478,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5275,11.063,1.1595,0.479,0.2335
"15-Oct-2012","06:50","HUDSON","386403",100,0.0210022945484133,0.0628861204515867,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.7215,12.7775,1.279,0.4035,0.249
"15-Oct-2012","06:50","HUDSON","386402",128,0.0647570748576078,0.0621510401423922,NA,NA,NA,NA,NA,53.7760619291285,3.378,151,34.779,15.3165,13.829,1.3485,0.23,0.258
"19-Nov-2012","13:50","SIGMA-T","306880",1,0.923756362896664,0.724254787103337,39.5855029149715,44.0772982775285,36.1157488364524,30.6671975685476,324,96.1120027023631,6.085,271.5,30.635,0.1195,7.6225,0.3775,0.5815,0.1655
"19-Nov-2012","13:50","SIGMA-T","306879",5,1.23664158258747,0.832527972412531,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1905,1.484,0.39,0.5445,0.1795
"19-Nov-2012","13:50","SIGMA-T","306878",10,1.1323465093572,0.7903331656428,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.214,1.4455,0.385,0.4115,0.1925
"19-Nov-2012","13:50","SIGMA-T","306877",20,0.953554955248169,0.731078664751831,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1645,1.414,0.3855,0.4435,0.1855
"19-Nov-2012","13:50","SIGMA-T","306876",30,0.819461289666396,0.700371215333605,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.136,1.3755,0.383,0.469,0.1865
"19-Nov-2012","13:50","SIGMA-T","306875",40,0.118054024613507,0.288193484886493,NA,NA,NA,NA,NA,87.1196096042017,5.587,249.5,31.288,3.379,4.136,0.652,0.393,0.302
"19-Nov-2012","13:50","SIGMA-T","306874",50,0.0752582221318145,0.324824987868186,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8255,5.2615,0.8135,0.4005,0.122
"19-Nov-2012","13:50","SIGMA-T","306873",75,0.0490053539462978,0.176848071053702,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.578,9.7925,1.0625,0.656,0.1295
"19-Nov-2012","13:50","SIGMA-T","306872",100,0.03150344182262,0.11261255317738,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.418,11.039,1.121,0.5125,0.116
"19-Nov-2012","13:50","SIGMA-T","306871",140,0.0140015296989422,0.0634339303010578,NA,NA,NA,NA,NA,58.2076563032298,3.721,166,34.462,14.362,13.699,1.2605,0.3745,0.1355
"13-Dec-2012","13:55","SIGMA-T","306890",1,0.923756362896664,0.522831202103336,63.7414243877136,41.7388343772864,49.5178108401139,26.4097250873861,348,95.1306602936201,6.405,286,30.699,1.165,1.87,0.484,0.4875,0.4235
"13-Dec-2012","13:55","SIGMA-T","306889",5,1.04295073230269,0.440259302697315,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.162,1.9085,0.4925,0.6895,0.4295
"13-Dec-2012","13:55","SIGMA-T","306888",10,0.998252843775427,0.503268426224573,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1845,1.9115,0.531,0.4785,0.425
"13-Dec-2012","13:55","SIGMA-T","306887",20,1.01315213995118,0.61654777504882,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.147,1.8545,0.489,0.4775,0.423
"13-Dec-2012","13:55","SIGMA-T","306886",30,0.983353547599675,0.536478957400326,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.192,1.8975,0.5355,0.534,0.428
"13-Dec-2012","13:55","SIGMA-T","306885",40,1.02805143612693,0.528403538873068,NA,NA,NA,NA,NA,97.8340327852416,6.588,294,30.704,1.1485,1.855,0.5045,0.563,0.425
"13-Dec-2012","13:55","SIGMA-T","306884",50,0.864159178193654,0.454249741806347,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.176,1.847,0.511,0.5635,0.4365
"13-Dec-2012","13:55","SIGMA-T","306883",75,0.0700076484947112,0.157996761505289,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.282,8.6905,1.256,0.4075,0.1585
"13-Dec-2012","13:55","SIGMA-T","306882",100,0.0385042066720911,0.114215728327909,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6525,13.57,1.541,0.579,0.1625
"13-Dec-2012","13:55","SIGMA-T","306881",140,0.0210022945484133,0.0994528654515866,NA,NA,NA,NA,NA,60.3653249680505,4.0365,180,33.821,14.938,16.605,1.698,0.516,0.1755
