no_head,,,,,,,,,,,,,,,,,,,,,,,,,,,
1166610, BCD2011666,4,44.2683,-63.3183,10,306760," ""Aug 31 2011"""," ""14:32:43""",21.6387,6.57362, ,30.2419,1634,17.9759,1.884,4.024716,10, , , , , , ,5.0937, , ,0.4296488
1166610, BCD2011666,4,44.2683,-63.3183,9,306759," ""Aug 31 2011"""," ""14:32:50""",21.8001,6.60347, ,30.3248,1693,17.5623,5.537,3.998202,9, , , , , , ,5.3986, , ,1.1089564
1166610, BCD2011666,4,44.2683,-63.3183,8,306758," ""Aug 31 2011"""," ""14:32:59""",22.1115,6.65102, ,30.4045,1767,16.4745,10.7,3.911926,8, , , , , , ,6.5266, , ,0.1567191
1166610, BCD2011666,4,44.2683,-63.3183,7,306757," ""Aug 31 2011"""," ""14:33:16""",23.8312,6.52485, ,31.0216,1903,10.1023,20.406,3.426646,7, , , , , , ,9.5368, , ,2.2003879
1166610, BCD2011666,4,44.2683,-63.3183,6,306756," ""Aug 31 2011"""," ""14:33:37""",24.9203,7.74012, ,31.5215,2065,4.9867,30.597,3.043977,6, , , , , , ,8.0134, , ,1.6464842
1166610, BCD2011666,4,44.2683,-63.3183,5,306755," ""Aug 31 2011"""," ""14:34:00""",25.4004,8.17547, ,32.0562,2254,4.4521,40.792,3.046346,5, , , , , , ,7.2118, , ,2.3877038
1166610, BCD2011666,4,44.2683,-63.3183,4,306754," ""Aug 31 2011"""," ""14:34:24""",25.6529,7.79704, ,32.2579,2443,3.5003,50.825,2.984601,4, , , , , , ,6.3144, , ,1.4097536
1166610, BCD2011666,4,44.2683,-63.3183,3,306753," ""Aug 31 2011"""," ""14:35:18""",26.007,7.17804, ,32.6921,2881,3.4107,75.889,3.01449,3, , , , , , ,4.6369, , ,1.9737844
1166610, BCD2011666,4,44.2683,-63.3183,2,306752," ""Aug 31 2011"""," ""14:36:10""",26.3462,6.10511, ,33.5599,3292,6.5467,101.011,3.361617,2, , , , , , ,4.5497, , ,0.4487539
1166610, BCD2011666,4,44.2683,-63.3183,1,306751," ""Aug 31 2011"""," ""14:37:31""",26.7707,4.15651, ,34.532,3942,8.8975,137.757,3.666531,1, , , , , , ,4.4678, , ,0.7132802
